,cik_str,ticker,title
7076,1722731,FDCT,"FDCTECH, INC."
7077,1566826,LGMK,"LogicMark, Inc."
7078,1800637,AGFY,Agrify Corp
7079,1121795,GHST,GHST World Inc.
7080,862861,JAN,JanOne Inc.
7081,1537561,ARTH,"Arch Therapeutics, Inc."
7082,1716947,ENSC,"Ensysce Biosciences, Inc."
7083,1413909,DSGT,DSG Global Inc.
7084,1156784,COWI,"CarbonMeta Technologies, Inc."
7085,1511820,STEK,Stemtech Corp
7086,1851682,MF,Missfresh Ltd
7087,1165320,GBLX,GB SCIENCES INC
7088,1284237,ABCFF,ABACUS MINING & EXPLORATION CORP
7089,1941771,FTHWF,Field Trip Health & Wellness Ltd.
7090,1629205,IVBT,Innovation1 Biotech Inc.
7091,1376804,VNUE,"VNUE, Inc."
7092,1867589,RWGI,"Rodedawg International Industries, Inc."
7093,1324759,HGYN,HONG YUAN HOLDING GROUP
7094,1342219,NLSC,"Namliong SkyCosmos, Inc."
7095,1725516,REII,"RENEWABLE INNOVATIONS, INC."
7096,1586554,CBDY,Target Group Inc.
7097,1565146,GULTU,Gulf Coast Ultra Deep Royalty Trust
7098,1469443,RKDA,"Arcadia Biosciences, Inc."
7099,1417664,VEII,"Value Exchange International, Inc."
7100,1406588,MNGG,"Mining Global, Inc."
7101,1358403,BLCM,"BELLICUM PHARMACEUTICALS, INC"
7102,1686850,MOTS,"Motus GI Holdings, Inc."
7103,1790665,GNRS,Greenrose Holding Co Inc.
7104,1766267,SHMY,Synergy Empire Ltd
7105,77281,PRET,PENNSYLVANIA REAL ESTATE INVESTMENT TRUST
7106,1106644,CPHI,"CHINA PHARMA HOLDINGS, INC."
7107,1951067,CISS,C3is Inc.
7108,746210,OBLG,"Oblong, Inc."
7109,1411906,AMPE,"Ampio Pharmaceuticals, Inc."
7110,711034,THMG,THUNDER MOUNTAIN GOLD INC
7111,1725911,GDMK,NetBrands Corp.
7112,1680378,SNES,"SenesTech, Inc."
7113,1507713,AUNFF,Aurcana Silver Corp
7114,1499494,DXF,Dunxin Financial Holdings Ltd
7115,1553846,RDHL,RedHill Biopharma Ltd.
7116,1572386,GWTI,GREENWAY TECHNOLOGIES INC
7117,1946335,INUMF,Infinitum Copper Corp.
7118,1940674,SMX,SMX (Security Matters) Public Ltd Co
7119,1593204,ADAD,"Huaizhong Health Group, Inc."
7120,1566469,NHIQ,"NantHealth, Inc."
7121,1001601,MGTI,"MGT CAPITAL INVESTMENTS, INC."
7122,318299,SRCO,"SPARTA COMMERCIAL SERVICES, INC."
7123,1290504,NUGS,CANNABIS STRATEGIC VENTURES
7124,1892500,CMND,Clearmind Medicine Inc.
7125,1716324,RGMP,Regnum Corp.
7126,1117228,MMMW,MASS MEGAWATTS WIND POWER INC
7127,810509,NAVB,"NAVIDEA BIOPHARMACEUTICALS, INC."
7128,1769768,EJH,E-Home Household Service Holdings Ltd
7129,1829966,EBET,"EBET, Inc."
7130,870826,IMBI,"iMedia Brands, Inc."
7131,1838937,ZMENY,Zhangmen Education Inc.
7132,1261249,AGRX,AGILE THERAPEUTICS INC
7133,1697834,STMH,"Stem Holdings, Inc."
7134,1809750,EDBL,Edible Garden AG Inc
7135,1585380,INKW,"Greene Concepts, Inc"
7136,1680962,WGMCF,WINSTON GOLD CORP.
7137,1045942,TRCK,"Track Group, Inc."
7138,1789192,SVFD,"Save Foods, Inc."
7139,1109504,EPWCF,Empower Clinics Inc.
7140,1657214,ILAL,International Land Alliance Inc.
7141,1081188,GEGP,GOLD ENTERTAINMENT GROUP INC
7142,1651166,GSBX,Golden State Bancorp
7143,1386049,BYOC,"Beyond Commerce, Inc."
7144,1304077,FMNJ,"Franklin Mining, Inc."
7145,1694617,ROYL,"Royale Energy, Inc."
7146,1506492,NUWE,"Nuwellis, Inc."
7147,1024095,CDJM,"Carnegie Development, Inc"
7148,88000,SLGD,Scott's Liquid Gold - Inc.
7149,1375793,MLRT,"Metalert, Inc."
7150,1173281,NBSE,"NeuBase Therapeutics, Inc."
7151,1668082,BYLG,BYLOG GROUP CORP.
7152,1792581,KRBP,"Kiromic Biopharma, Inc."
7153,1394638,DWAY,"Driveitaway Holdings, Inc."
7154,1829949,OGBLY,Onion Global Ltd
7155,1502152,GSTC,GlobeStar Therapeutics Corp
7156,884247,YVR,Liquid Media Group Ltd.
7157,1084267,MOBQ,"Mobiquity Technologies, Inc."
7158,1285543,ZRFY,"Zerify, Inc."
7159,1383701,HSTO,Histogen Inc.
7160,1424768,VYCO,VYCOR MEDICAL INC
7161,720875,DYNT,DYNATRONICS CORP
7162,1389545,NBY,"NovaBay Pharmaceuticals, Inc."
7163,1819074,PTNYF,ParcelPal Logistics Inc.
7164,1728328,INM,InMed Pharmaceuticals Inc.
7165,1099132,MHTX,MANHATTAN SCIENTIFICS INC
7166,1473334,NVFY,"Nova Lifestyle, Inc."
7167,1787740,TIVC,"Tivic Health Systems, Inc."
7168,1726711,ADTX,"Aditxt, Inc."
7169,1417926,INVO,"INVO Bioscience, Inc."
7170,1522222,CLSH,"CLS Holdings USA, Inc."
7171,1279715,IWSH,"Wright Investors Service Holdings, Inc."
7172,1593001,NGTF,"NightFood Holdings, Inc."
7173,1730773,BSFC,Blue Star Foods Corp.
7174,1350073,ICNB,"Iconic Brands, Inc."
7175,1851860,SMFL,"SMART FOR LIFE, INC."
7176,1913210,BRSH,Bruush Oral Care Inc.
7177,1763660,SEAV,SEATech Ventures Corp.
7178,1639142,PLRTF,Plymouth Rock Technologies Inc.
7179,932021,GTLL,GLOBAL TECHNOLOGIES LTD
7180,1706509,COSG,Cosmos Group Holdings Inc.
7181,1499717,STAF,"Staffing 360 Solutions, Inc."
7182,1028357,BITTF,BITTERROOT RESOURCES LTD
7183,1821424,UK,Ucommune International Ltd
7184,1888014,AKAN,AKANDA CORP.
7185,1760764,GMVD,G Medical Innovations Holdings Ltd.
7186,1543623,UCLE,US NUCLEAR CORP.
7187,1603345,AGTX,Agentix Corp.
7188,1211805,MYSZ,"My Size, Inc."
7189,1525306,FSTJ,First America Resources Corp
7190,858043,CMDRF,COMMANDER RESOURCES LTD
7191,1443611,SING,SinglePoint Inc.
7192,1497649,GSTX,Graphene & Solar Technologies Ltd
7193,1487091,QWTR,"Quest Water Global, Inc."
7194,1749849,OGAA,Organic Agricultural Co Ltd
7195,867028,FOMC,"FOMO WORLDWIDE, INC."
7196,1318268,MDEX,Madison Technologies Inc.
7197,1805087,GLSH,"GELESIS HOLDINGS, INC."
7198,1755101,ALDS,APPlife Digital Solutions Inc
7199,720762,NIMU,NON INVASIVE MONITORING SYSTEMS INC /FL/
7200,1784567,HCDI,"Harbor Custom Development, Inc."
7201,1062506,ALDA,ATLANTICA INC
7202,1570937,ATAO,ALTAIR INTERNATIONAL CORP.
7203,1534708,EAST,"Eastside Distilling, Inc."
7204,1662574,GROM,"Grom Social Enterprises, Inc."
7205,1088005,NXMR,NextMart Inc.
7206,1803096,STRG,"STARGUIDE GROUP, INC."
7207,66600,MMMM,"Quad M Solutions, Inc."
7208,1452936,PCOK,"Pacific Oak Strategic Opportunity REIT, Inc."
7209,1300781,ENMI,"DH ENCHANTMENT, INC."
7210,1723980,SXTC,"China SXT Pharmaceuticals, Inc."
7211,1617669,UFAB,"Unique Fabricating, Inc."
7212,774415,KRFG,"KING RESOURCES, INC."
7213,1466301,CLVSQ,"Clovis Oncology, Inc."
7214,900475,SMKG,SmartCard Marketing Systems Inc
7215,873612,ABNAF,Aben Resources Ltd.
7216,1401395,NEPT,Neptune Wellness Solutions Inc.
7217,1319643,LSMG,Lode-Star Mining Inc.
7218,811212,THMO,"ThermoGenesis Holdings, Inc."
7219,1547521,BBUZ,"Engage Mobility, Inc."
7220,1872812,TCBP,TC BioPharm (Holdings) plc
7221,1008653,EMAX,"Ecomax, Inc"
7222,1518336,DREM,Dream Homes & Development Corp.
7223,1081938,CPMD,"CANNAPHARMARX, INC."
7224,1437750,TRXA,T-REX Acquisition Corp.
7225,1599407,EFSH,1847 Holdings LLC
7226,1443089,WHSI,"WEARABLE HEALTH SOLUTIONS, INC."
7227,1597892,JRSS,JRSIS HEALTH CARE Corp
7228,1454742,GMER,"GOOD GAMING, INC."
7229,1039466,XSNX,NovAccess Global Inc.
7230,1805024,AMHG,Amergent Hospitality Group Inc.
7231,1530185,ATVK,"Ameritek Ventures, Inc."
7232,1625288,NXEN,"NEXIEN BIOPHARMA, INC."
7233,1911467,CRCE,"Circle Energy, Inc./NV"
7234,1064722,GMPW,GIVEMEPOWER CORP
7235,1473490,WSCO,"Wall Street Media Co, Inc."
7236,1642159,SIGY,"Sigyn Therapeutics, Inc."
7237,1424404,WOLV,Wolverine Resources Corp.
7238,1133192,VPER,VIPER NETWORKS INC
7239,1661039,TPTW,"TPT GLOBAL TECH, INC."
7240,1384066,BMCS,"BMCS SUMCOIN INDEX FUND, INC."
7241,792935,GRST,ETHEMA HEALTH Corp
7242,1680132,CSUI,CANNABIS SUISSE CORP.
7243,1445467,AVPMF,AVRUPA MINERALS LTD.
7244,1341726,GSPE,"GULFSLOPE ENERGY, INC."
7245,925660,FLXT,FLEXPOINT SENSOR SYSTEMS INC
7246,1613685,TMIN,TRENDMAKER INC. LTD.
7247,1402371,ELRA,"ELRAY RESOURCES, INC."
7248,1734262,CTKYY,CooTek(Cayman)Inc.
7249,849997,FECOF,FEC Resources Inc.
7250,1772028,SCPS,Scopus BioPharma Inc.
7251,1481443,TCRI,"TechCom, Inc."
7252,1131903,FCCN,SPECTRAL CAPITAL Corp
7253,1437491,BNMV,"BitNile Metaverse, Inc."
7254,1199392,EGMCF,EMERGENT METALS CORP.
7255,1084551,CRDV,Community Redevelopment Inc.
7256,1869467,OP,OceanPal Inc.
7257,1519177,SOLS,SOLLENSYS CORP.
7258,1614556,STAL,Star Alliance International Corp.
7259,1119897,PCTL,PCT LTD
7260,847942,STQN,STRATEGIC ACQUISITIONS INC /NV/
7261,1864448,WEJOQ,Wejo Group Ltd
7262,1644488,SHRG,SHARING SERVICES GLOBAL Corp
7263,1401835,SRGZ,Star Gold Corp.
7264,1653247,ASAP,Waitr Holdings Inc.
7265,812306,PCYN,PROCYON CORP
7266,1473579,NNMX,NANOMIX Corp
7267,1715433,LCHD,Leader Capital Holdings Corp.
7268,824416,QPRC,QUEST PATENT RESEARCH CORP
7269,1737372,SYSX,"Sysorex, Inc."
7270,1416090,IMII,INCEPTION MINING INC.
7271,1300050,GPLDF,GREAT PANTHER MINING Ltd
7272,1509786,GKIN,Guskin Gold Corp.
7273,814926,CAPC,"CAPSTONE COMPANIES, INC."
7274,1830503,BZWR,Business Warrior Corp
7275,1138608,BLMS,"BLOOMIOS, INC."
7276,1389034,KALO,Kallo Inc.
7277,1750777,HWKE,"Hawkeye Systems, Inc."
7278,1736865,DVLP,"Golden Developing Solutions, Inc."
7279,1568969,APYP,"APPYEA, INC"
7280,1856416,ECGI,"ECGI Holdings, Inc."
7281,1338929,AHRO,"Authentic Holdings, Inc."
7282,1318641,STAB,"Statera Biopharma, Inc."
7283,862668,ESMC,ESCALON MEDICAL CORP
7284,827099,CPWR,Ocean Thermal Energy Corp
7285,1618835,EVFM,"Evofem Biosciences, Inc."
7286,1044378,BIOC,BIOCEPT INC
7287,1666657,EBYH,"Strainsforpains, Inc."
7288,1492674,TTOO,"T2 Biosystems, Inc."
7289,730669,FCIC,FCCC INC
7290,1409036,TARSF,Alianza Minerals Ltd.
7291,1409197,BSPK,"Bespoke Extracts, Inc."
7292,1389518,CMGR,"Clubhouse Media Group, Inc."
7293,1553264,APSI,AQUA POWER SYSTEMS INC.
7294,1648087,AREB,AMERICAN REBEL HOLDINGS INC
7295,1501862,EPGG,"Empire Global Gaming, Inc."
7296,1358633,SNBH,SENTIENT BRANDS HOLDINGS INC.
7297,1692068,TPPM,"Yotta Global, Inc."
7298,1935435,SSOF,"Sixty Six Oilfield Services, Inc."
7299,775057,ALTX,ALTEX INDUSTRIES INC
7300,1084475,NIHK,"Video River Networks, Inc."
7301,1743745,GNLN,"Greenlane Holdings, Inc."
7302,1635136,DUUO,DUO WORLD INC
7303,1099814,SVSN,STEREO VISION ENTERTAINMENT INC
7304,822411,IMUC,"EOM Pharmaceutical Holdings, Inc."
7305,1140586,NFEI,NEW FRONTIER ENERGY INC
7306,1524872,TNRG,Thunder Energies Corp
7307,1624985,XNDA,Tribal Rides International Corp.
7308,1515251,SIXWF,SIXTH WAVE INNOVATIONS INC.
7309,1096768,NUGL,"NUGL, INC."
7310,1658521,MTPP,"MOUNTAIN TOP PROPERTIES, INC."
7311,1543637,NUMD,"Nu-Med Plus, Inc."
7312,1693687,MSYN,"MS YOUNG ADVENTURE ENTERPRISE, INC."
7313,1811999,FMHS,"FARMHOUSE, INC. /NV"
7314,1434601,TMGI,"Marquie Group, Inc."
7315,1388319,USRM,"U.S. Stem Cell, Inc."
7316,1093636,ATYG,"Saxon Capital Group, Inc./DE"
7317,96699,TCCO,TECHNICAL COMMUNICATIONS CORP
7318,1301991,SMME,"SmartMetric, Inc."
7319,1346917,GNTOF,GENTOR RESOURCES INC.
7320,1512886,NTRR,NEUTRA CORP.
7321,1669400,VFRM,"Veritas Farms, Inc."
7322,1651992,ASFT,"Appsoft Technologies, Inc."
7323,945617,AMMJ,"American Cannabis Company, Inc."
7324,1474835,IPCIF,Intellipharmaceutics International Inc.
7325,860543,JKSM,Jacksam Corp
7326,1474558,KATX,"KAT EXPLORATION, INC."
7327,1877461,CBDW,1606 CORP.
7328,856984,USAQ,"QHSLab, Inc."
7329,1515317,MAGE,MAGELLAN GOLD Corp
7330,1661600,SATT,SATIVUS TECH CORP.
7331,1530746,KAYS,"Kaya Holdings, Inc."
7332,1853718,TEVNF,Tevano Systems Holdings Inc.
7333,1102942,INQR,"InnovaQor, Inc."
7334,1789330,MJHI,"MJ Harvest, Inc."
7335,1648903,FIFG,"First Foods Group, Inc."
7336,1884697,STRYQ,"Starry Group Holdings, Inc."
7337,1169138,GBUX,"GIVBUX, INC."
7338,1399352,WARM,"COOL TECHNOLOGIES, INC."
7339,1709542,XESP,Electronic Servitor Publication Network Inc.
7340,1656501,BWMY,"BorrowMoney.com, Inc."
7341,1355677,MXSG,Mexus Gold US
7342,1456857,MJNE,"MJ Holdings, Inc."
7343,1619227,CLOW,"Cloudweb, Inc."
7344,1643918,BDRX,Biodexa Pharmaceuticals Plc
7345,1609436,MEXGF,Mexican Gold Mining Corp.
7346,752294,ELST,ELECTRONIC SYSTEMS TECHNOLOGY INC
7347,1043894,WOEN,WOLF ENERGY SERVICES INC.
7348,719274,GIGA,GIGA TRONICS INC
7349,1973160,GMZP,GEMZ Corp
7350,1300867,ONCI,ON4 COMMUNICATIONS INC.
7351,799698,LADX,LadRx Corp
7352,1398713,NVDEF,NEVADA EXPLORATION INC
7353,1871928,LUXFF,Luxxfolio Holdings Inc.
7354,1509957,CANB,Can B Corp
7355,930245,AASP,GLOBAL ACQUISITIONS Corp
7356,1413659,MSCH,"MainStreetChamber Holdings, Inc."
7357,1350156,PAXH,PREAXIA HEALTH CARE PAYMENT SYSTEMS INC.
7358,1355790,ISCO,International Stem Cell CORP
7359,1703625,BLIS,"Treasure & Shipwreck Recovery, Inc."
7360,1407704,BOTY,"LINGERIE FIGHTING CHAMPIONSHIPS, INC."
7361,1290658,ITOX,"IIOT-OXYS, Inc."
7362,1393540,IGEN,IGEN NETWORKS CORP
7363,1302913,GEGI,"Genesis Electronics Group, Inc."
7364,1450307,COUV,CORPORATE UNIVERSE INC
7365,1671818,ONCR,"Oncorus, Inc."
7366,773318,VRTC,VERITEC INC
7367,1640251,WINSF,Wins Finance Holdings Inc.
7368,1025771,WHLT,CHASE PACKAGING CORP
7369,825171,HHHEF,37 CAPITAL INC
7370,795212,KSPN,Kaspien Holdings Inc.
7371,1308569,MLFB,MAJOR LEAGUE FOOTBALL INC
7372,1172178,LBSR,LIBERTY STAR URANIUM & METALS CORP.
7373,1531477,HADV,HEALTH ADVANCE INC.
7374,1485074,FRZT,"Freeze Tag, Inc."
7375,1161582,PHOT,"GROWLIFE, INC."
7376,1835567,PEARQ,"Pear Therapeutics, Inc."
7377,1426567,LBWR,Labwire Inc
7378,1125699,DLYT,DAIS Corp
7379,1300699,ATNXQ,"Athenex, Inc."
7380,1560905,TRTK,TORtec Group Corp
7381,1360442,CBDS,"Cannabis Sativa, Inc."
7382,1696411,CCCP,Crona Corp.
7383,1335288,REOS,ReoStar Energy CORP
7384,1759424,EVVL,"Evil Empire Designs, Inc."
7385,727634,ISGN,iSign Solutions Inc.
7386,1011901,WEBB,"Web Blockchain Media, Inc."
7387,90391,SILS,SILVER SCOTT MINES INC
7388,1471781,GTCH,GBT Technologies Inc.
7389,1584480,LAAB,"Startech Labs, Inc."
7390,1594968,VEST,"Vestiage, Inc."
7391,822746,AMNI,"AMERICAN NOBLE GAS, INC."
7392,1652724,LHDXQ,"Lucira Health, Inc."
7393,1839412,QTEKQ,QualTek Services Inc.
7394,1407878,DLOC,"Digital Locations, Inc."
7395,1388295,ONEI,OneMeta Inc.
7396,1413754,MRZM,"MARIZYME, INC."
7397,1368275,WESC,W&E Source Corp.
7398,894501,GRHI,"GOLD ROCK HOLDINGS, INC."
7399,1284454,YBCN,Yong Bai Chao New Retail Corp
7400,1645260,TOMDF,TODOS MEDICAL LTD.
7401,1358654,RMESF,"RED METAL RESOURCES, LTD."
7402,1346655,CMGO,"CMG HOLDINGS GROUP, INC."
7403,1698370,TRLFF,Maven Brands Inc.
7404,1083468,EARI,"ENTERTAINMENT ARTS RESEARCH, INC."
7405,1128353,ETCK,ENERTECK CORP
7406,1627480,PVNNF,"PV Nano Cell, Ltd."
7407,1607004,MRNJ,"METATRON APPS, INC."
7408,725929,BTDG,"B2Digital, Inc."
7409,1098462,MTLK,METALINK LTD
7410,1467505,PRRY,"Planet Resource Recovery, Inc."
7411,1089815,USNU,"U.S. NeuroSurgical Holdings, Inc."
7412,1433551,SGLA,Sino Green Land Corp.
7413,1490054,VBHI,"VERDE BIO HOLDINGS, INC."
7414,797564,HSTC,"HST Global, Inc."
7415,1119643,NPHC,NUTRA PHARMA CORP
7416,1852707,BFYW,"Better For You Wellness, Inc."
7417,1653606,EHVVF,"Ehave, Inc."
7418,889608,HRBK,HARBOR BANKSHARES CORP
7419,1104280,SGBI,SANGUI BIOTECH INTERNATIONAL INC
7420,1076682,PTEIQ,"POLARITYTE, INC."
7421,1286768,UVSS,UNIVERSAL SYSTEMS INC
7422,1874138,SHGI,"Sparx Holdings Group, Inc."
7423,1616291,JPPYY,Jupai Holdings Ltd
7424,1559172,DPWW,"DIEGO PELLICER WORLDWIDE, INC"
7425,1704795,BANT,"Bantec, Inc."
7426,1435181,PHBI,Pharmagreen Biotech Inc.
7427,1409253,NAFS,"North America Frac Sand, Inc."
7428,1162283,MGHL,MORGAN GROUP HOLDING CO
7429,820771,GFMH,Goliath Film & Media Holdings
7430,1169987,HTGMQ,"HTG MOLECULAR DIAGNOSTICS, INC"
7431,1587476,PSWW,"Principal Solar, Inc."
7432,1499275,SANP,SANTO MINING CORP.
7433,1058330,ROAG,"Rogue One, Inc."
7434,1404804,OMTK,Omnitek Engineering Corp
7435,1261002,GNOLF,GENOIL INC
7436,1416697,BLPG,"Blue Line Protection Group, Inc."
7437,1975222,SSHT,SSHT S&T Group Ltd.
7438,1591165,HCYT,"H-CYTE, INC."
7439,1438901,FLES,"Auto Parts 4Less Group, Inc."
7440,1132509,NNAX,New Momentum Corp.
7441,1946585,BCNN,"Balincan USA, Inc"
7442,1612851,PLYN,"Palayan Resources, Inc."
7443,1556801,MYCB,"My City Builders, Inc."
7444,1599117,MNTR,"Mentor Capital, Inc."
7445,1382112,GMEV,"GME INNOTAINMENT, INC."
7446,1421204,RBSH,"Rebus Holdings, Inc."
7447,8328,AMNL,"Applied Minerals, Inc."
7448,1794621,QNGYQ,"Quanergy Systems, Inc."
7449,812152,RDGA,RIDGEFIELD ACQUISITION CORP
7450,1539778,RAYT,RAYONT INC.
7451,1790515,EQOSQ,EQONEX Ltd
7452,1373853,NECA,NEW AMERICA ENERGY CORP.
7453,352991,AOXY,ADVANCED OXYGEN TECHNOLOGIES INC
7454,1138586,XCRT,"Xcelerate, Inc."
7455,1444307,ONCSQ,ONCOSEC MEDICAL Inc
7456,811222,CDIX,Cardiff Lexington Corp
7457,1145898,CWNOF,CHINESEWORLDNET COM INC
7458,884650,IMCI,INFINITE GROUP INC
7459,1561686,SSET,"STARSTREAM ENTERTAINMENT, INC."
7460,1124197,AMLH,"AMERICAN LEISURE HOLDINGS, INC."
7461,1763657,OWVI,One World Ventures Inc
7462,1530425,ARRT,"Artisan Consumer Goods, Inc."
7463,1465311,ZICX,Zicix Corp
7464,1440280,XTRM,"EXTREME BIODIESEL, INC."
7465,882800,PACV,"Pacific Ventures Group, Inc."
7466,1517389,JFIL,"Jubilant Flame International, Ltd"
7467,1308027,VYST,Vystar Corp
7468,1575659,RTSL,"Rapid Therapeutic Science Laboratories, Inc."
7469,1158702,TAMG,"Transnational Group, Inc."
7470,915661,GRLF,GREEN LEAF INNOVATIONS INC
7471,1961,WDDD,WORLDS INC
7472,1763329,TPIA,"Mycotopia Therapies, Inc."
7473,1437476,GSFI,Green Stream Holdings Inc.
7474,1502966,DIGP,"Digipath, Inc."
7475,1394220,RINO,"JOIN Entertainment Holdings, Inc."
7476,1321828,DCLT,Data Call Technologies
7477,1540615,PUGE,"PUGET TECHNOLOGIES, INC."
7478,844856,HCMC,Healthier Choices Management Corp.
7479,896747,ABMC,AMERICAN BIO MEDICA CORP
7480,1517681,PPCB,"Propanc Biopharma, Inc."
7481,895287,VMHG,VICTORY MARINE HOLDINGS CORP
7482,1409446,NHMD,NATE'S FOOD CO.
7483,1822529,TQLB,"Torque Lifestyle Brands, Inc."
7484,1575142,BDPT,"BIOADAPTIVES, INC."
7485,1590875,NSPDF,NATURALLY SPLENDID ENTERPRISES LTD.
7486,1872292,RAKR,Rainmaker Worldwide Inc.
7487,1695473,GCAN,"Greater Cannabis Company, Inc."
7488,1342792,WWSG,WORLDWIDE STRATEGIES INC
7489,1085277,SKVI,"SKINVISIBLE, INC."
7490,1440799,MMEX,MMEX Resources Corp
7491,731245,PDNLA,PRESIDENTIAL REALTY CORP/DE/
7492,1535079,MCCX,MCX Technologies Corp
7493,1596062,QBIO,Q BioMed Inc.
7494,1539894,AFHIF,"Atlas Financial Holdings, Inc."
7495,1510247,LFAP,"LGBTQ Loyalty Holdings, Inc."
7496,1388994,CYDX,"CYduct Diagnostics, Inc."
7497,1574553,TRMNF,NEW WAVE HOLDINGS CORP.
7498,819926,SEII,SHARING ECONOMY INTERNATIONAL INC.
7499,1605331,ABQQ,AB INTERNATIONAL GROUP CORP.
7500,1049011,KDCE,KID CASTLE EDUCATIONAL CORP
7501,1611852,RAHGF,"Roan Holdings Group Co., Ltd."
7502,1300524,AMIH,AMERICAN INTERNATIONAL HOLDINGS CORP.
7503,1655075,AFIIQ,"Armstrong Flooring, Inc."
7504,1412659,RGIN,"Regenicin, Inc."
7505,1816906,GMGT,"Gaming Technologies, Inc."
7506,1171008,ADMG,ADAMANT DRI PROCESSING & MINERALS GROUP
7507,1331421,HLLK,"HALLMARK VENTURE GROUP, INC."
7508,1552979,CDXQ,"China De Xiao Quan Care Group Co., Ltd"
7509,1431880,PTAM,"POTASH AMERICA, INC."
7510,1506295,VIZC,"VIZCONNECT, INC."
7511,1602813,FRTG,FRONTERA GROUP INC.
7512,1681941,IFMK,iFresh Inc
7513,1342916,HNOI,"HNO International, Inc."
7514,1528308,IINX,"IONIX TECHNOLOGY, INC."
7515,1017110,GTHR,GENETHERA INC
7516,1483646,BEGI,"BLACKSTAR ENTERPRISE GROUP, INC."
7517,1683131,FORZ,Forza Innovations Inc
7518,1138724,GAHC,"Global Arena Holding, Inc."
7519,1659352,CDAKQ,"Codiak BioSciences, Inc."
7520,1301838,PMPG,"Premier Product Group, Inc."
7521,1762546,GTRL,"Get Real USA, Inc."
7522,1715819,EMED,"Electromedical Technologies, Inc"
7523,1409624,HMLA,"HIMALAYA TECHNOLOGIES, INC"
7524,772263,NICH,NITCHES INC
7525,894560,BOTH,BIOETHICS LTD
7526,849636,RSPI,RespireRx Pharmaceuticals Inc.
7527,1916879,VHLD,"VECTOR 21 HOLDINGS, INC."
7528,1522690,GWGHQ,"GWG Holdings, Inc."
7529,1410708,NUVI,Emo Capital Corp.
7530,1708410,WINR,SIMPLICITY ESPORTS & GAMING Co
7531,1014111,GLAE,"GlassBridge Enterprises, Inc."
7532,1697935,MAPT,"MAPTELLIGENT, INC."
7533,1092802,AURI,AURI INC
7534,1713832,HYREQ,"HC LIQUIDATING, INC."
7535,1094032,QDMI,QDM International Inc.
7536,1510524,GYST,"GRAYSTONE COMPANY, INC."
7537,790273,CONC,CONECTISYS CORP
7538,1706907,SNMN,SNM Global Holdings
7539,1486452,MASN,"Maison Luxe, Inc."
7540,1077319,SLCH,"Spotlight Capital Holdings, Inc"
7541,1528760,EXEO,"Exeo Entertainment, Inc."
7542,1178660,CSSI,COSTAS INC
7543,1813603,HSTA,Hestia Insight Inc.
7544,1530163,SAML,"Samsara Luggage, Inc."
7545,737207,ATRX,"Adhera Therapeutics, Inc."
7546,1068689,ATDS,"Data443 Risk Mitigation, Inc."
7547,1681556,GXXM,"GEX MANAGEMENT, INC."
7548,1760026,MSSV,"MESO NUMISMATICS, INC."
7549,836937,UPDC,UPD HOLDING CORP.
7550,1494413,TWOH,Two Hands Corp
7551,852447,TPII,"Triad Pro Innovators, Inc."
7552,1286648,GZIC,GZ6G Technologies Corp.
7553,820608,QTXB,QUANTRX BIOMEDICAL CORP
7554,918545,BISA,BALTIC INTERNATIONAL USA INC
7555,1909152,KALRQ,Kalera Public Ltd Co
7556,813716,CIRX,CIRTRAN CORP
7557,1945619,ECGR,"Bellatora, Inc."
7558,1506814,JPEX,JPX Global Inc.
7559,894552,EMDF,"E Med Future, Inc."
7560,1409999,BBBT,"Black Bird Biotech, Inc."
7561,1624517,YCRM,Yuenglings Ice Cream Corp
7562,1295961,QREE,QUANTUM ENERGY INC.
7563,1082733,VISM,"VISIUM TECHNOLOGIES, INC."
7564,1230524,CYAP,Cyber Apps World
7565,1451433,NNRX,"NUTRANOMICS, INC."
7566,1592603,GWSN,"Gulf West Security Network, Inc."
7567,1463459,EMGE,Emergent Health Corp.
7568,1883389,DZGH,Da Zhong Trading Group Holding Co
7569,1464865,ASII,"Accredited Solutions, Inc."
7570,747435,AHIX,"ALUF HOLDINGS, INC."
7571,1572384,PRCX,Phoenix Rising Companies
7572,1227282,SPOWF,Strata Power Corp
7573,1456802,CCOB,Century Cobalt Corp.
7574,1688126,CRCW,Crypto Co
7575,1916741,LFEV,"Life Electric Vehicles Holdings, Inc."
7576,1715032,WTII,"Water Technologies International,Inc."
7577,1404935,THCT,"THC Therapeutics, Inc."
7578,1168663,ANSU,AMANASU TECHNO HOLDINGS CORP
7579,1504239,PCNT,"Point of Care Nano-Technology, Inc."
7580,1497230,SMCE,"SMC Entertainment, Inc."
7581,1438461,ELRE,Yinfu Gold Corp.
7582,1492091,ASCK,AUSCRETE Corp
7583,831489,SCRH,SCORES HOLDING CO INC
7584,1497504,PLXPQ,PLx Pharma Winddown Corp.
7585,806592,SUWN,"SUNWIN STEVIA INTERNATIONAL, INC."
7586,1277575,SCGX,SAXON CAPITAL GROUP INC
7587,1096759,SNWR,Sanwire Corp
7588,1641751,BBRW,BrewBilt Manufacturing Inc.
7589,1614466,DLCR,Kibush Capital Corp
7590,1776073,CBDL,CBD Life Sciences Inc.
7591,1877788,CSTF,CuraScientific Corp.
7592,1373467,VTXB,Vortex Brands Co.
7593,1295514,MDWK,"MDWerks, Inc."
